"","Interval","TileID","TotalSittingCapacity","TotalStandingCapacity","TotalCapacity"
"410",1970-01-01 02:00:00,"88a8a0672bfffff",0,0,0
"411",1970-01-01 02:00:00,"88a8a06731fffff",0,0,0
"412",1970-01-01 02:00:00,"88a8a06739fffff",0,0,0
"413",1970-01-01 02:00:00,"88a8a0676bfffff",0,0,0
"414",1970-01-01 02:00:00,"88a8a06a91fffff",102,185,287
"415",1970-01-01 02:00:00,"88a8a06a9bfffff",213,438,651
"416",1970-01-01 02:00:00,"88a8a06e49fffff",60,103,163
"417",1970-01-01 02:00:00,"88a8a06e4dfffff",60,103,163
"418",1970-01-01 02:00:00,"88a8a06e69fffff",60,103,163
"419",1970-01-01 02:00:00,"88a8a06e6dfffff",60,103,163
"420",1970-01-01 02:00:00,"88a8a07441fffff",171,356,527
"421",1970-01-01 02:00:00,"88a8a07445fffff",111,253,364
"422",1970-01-01 02:00:00,"88a8a0744bfffff",111,253,364
"423",1970-01-01 02:00:00,"88a8a07461fffff",111,253,364
"424",1970-01-01 02:00:00,"88a8a07465fffff",51,150,201
"425",1970-01-01 02:00:00,"88a8a07467fffff",60,103,163
"426",1970-01-01 02:00:00,"88a8a07469fffff",60,103,163
"427",1970-01-01 02:00:00,"88a8a0746bfffff",111,253,364
"428",1970-01-01 02:00:00,"88a8a07515fffff",60,103,163
"429",1970-01-01 02:00:00,"88a8a0751dfffff",60,103,163
"430",1970-01-01 02:00:00,"88a8a07521fffff",60,103,163
"431",1970-01-01 02:00:00,"88a8a07525fffff",60,103,163
"432",1970-01-01 02:00:00,"88a8a0752bfffff",60,103,163
"433",1970-01-01 02:00:00,"88a8a0752dfffff",60,103,163
"434",1970-01-01 02:00:00,"88a8a07531fffff",60,103,163
"435",1970-01-01 02:00:00,"88a8a07533fffff",0,0,0
"436",1970-01-01 02:00:00,"88a8a07535fffff",60,103,163
"437",1970-01-01 02:00:00,"88a8a07537fffff",0,0,0
"438",1970-01-01 02:00:00,"88a8a07539fffff",120,206,326
"439",1970-01-01 02:00:00,"88a8a0753bfffff",60,103,163
"440",1970-01-01 02:00:00,"88a8a07543fffff",51,150,201
"441",1970-01-01 02:00:00,"88a8a07547fffff",51,150,201
"442",1970-01-01 02:00:00,"88a8a07553fffff",60,103,163
"443",1970-01-01 02:00:00,"88a8a07557fffff",60,103,163
"444",1970-01-01 02:00:00,"88a8a07559fffff",51,150,201
"445",1970-01-01 02:00:00,"88a8a0755bfffff",60,103,163
"446",1970-01-01 02:00:00,"88a8a0755dfffff",51,150,201
"447",1970-01-01 02:00:00,"88a8a07561fffff",60,103,163
"448",1970-01-01 02:00:00,"88a8a07567fffff",60,103,163
"449",1970-01-01 02:00:00,"88a8a07569fffff",51,150,201
"450",1970-01-01 02:00:00,"88a8a0756bfffff",51,150,201
"451",1970-01-01 02:00:00,"88a8a0756dfffff",0,0,0
"452",1970-01-01 02:00:00,"88a8a07633fffff",111,253,364
"453",1970-01-01 02:00:00,"88a8a07637fffff",111,253,364
"454",1970-01-01 02:00:00,"88a8a076c7fffff",111,253,364
"455",1970-01-01 02:00:00,"88a8a076d1fffff",51,150,201
"456",1970-01-01 02:00:00,"88a8a076d3fffff",171,356,527
"457",1970-01-01 02:00:00,"88a8a076d5fffff",120,206,326
"458",1970-01-01 02:00:00,"88a8a076e9fffff",111,253,364
"459",1970-01-01 02:00:00,"88a8a076ebfffff",51,150,201
"460",1970-01-01 02:00:00,"88a8a076edfffff",111,253,364
"461",1970-01-01 02:30:00,"88a8a02809fffff",0,0,0
"462",1970-01-01 02:30:00,"88a8a02a01fffff",111,253,364
"463",1970-01-01 02:30:00,"88a8a02a05fffff",51,150,201
"464",1970-01-01 02:30:00,"88a8a02a0bfffff",60,103,163
"465",1970-01-01 02:30:00,"88a8a02a11fffff",60,103,163
"466",1970-01-01 02:30:00,"88a8a02a13fffff",60,103,163
"467",1970-01-01 02:30:00,"88a8a02a19fffff",60,103,163
"468",1970-01-01 02:30:00,"88a8a02a69fffff",51,150,201
"469",1970-01-01 02:30:00,"88a8a02a6bfffff",51,150,201
"470",1970-01-01 02:30:00,"88a8a02a89fffff",120,206,326
"471",1970-01-01 02:30:00,"88a8a02a8bfffff",120,206,326
"472",1970-01-01 02:30:00,"88a8a02a9dfffff",111,253,364
"473",1970-01-01 02:30:00,"88a8a02ac5fffff",60,103,163
"474",1970-01-01 02:30:00,"88a8a02ac7fffff",120,206,326
"475",1970-01-01 02:30:00,"88a8a03987fffff",51,150,201
"476",1970-01-01 02:30:00,"88a8a039a1fffff",51,150,201
"477",1970-01-01 02:30:00,"88a8a039abfffff",51,150,201
"478",1970-01-01 02:30:00,"88a8a039b9fffff",51,150,201
"479",1970-01-01 02:30:00,"88a8a06085fffff",120,206,326
"480",1970-01-01 02:30:00,"88a8a060a3fffff",120,206,326
"481",1970-01-01 02:30:00,"88a8a060a7fffff",60,103,163
"482",1970-01-01 02:30:00,"88a8a060abfffff",120,206,326
"483",1970-01-01 02:30:00,"88a8a06193fffff",120,206,326
"484",1970-01-01 02:30:00,"88a8a06197fffff",60,103,163
"485",1970-01-01 02:30:00,"88a8a0619bfffff",60,103,163
"486",1970-01-01 02:30:00,"88a8a061a1fffff",120,206,326
"487",1970-01-01 02:30:00,"88a8a061a3fffff",120,206,326
"488",1970-01-01 02:30:00,"88a8a061a5fffff",144,267,411
"489",1970-01-01 02:30:00,"88a8a061b3fffff",120,206,326
"490",1970-01-01 02:30:00,"88a8a061b5fffff",120,206,326
"491",1970-01-01 02:30:00,"88a8a061b7fffff",120,206,326
"492",1970-01-01 02:30:00,"88a8a06289fffff",60,103,163
"493",1970-01-01 02:30:00,"88a8a0628bfffff",60,103,163
"494",1970-01-01 02:30:00,"88a8a06299fffff",0,0,0
"495",1970-01-01 02:30:00,"88a8a0629bfffff",0,0,0
"496",1970-01-01 02:30:00,"88a8a062bdfffff",60,103,163
"497",1970-01-01 02:30:00,"88a8a06705fffff",0,0,0
"498",1970-01-01 02:30:00,"88a8a06707fffff",0,0,0
"499",1970-01-01 02:30:00,"88a8a0670dfffff",0,0,0
"500",1970-01-01 02:30:00,"88a8a0672bfffff",0,0,0
"501",1970-01-01 02:30:00,"88a8a06731fffff",0,0,0
"502",1970-01-01 02:30:00,"88a8a06735fffff",0,0,0
"503",1970-01-01 02:30:00,"88a8a06739fffff",0,0,0
"504",1970-01-01 02:30:00,"88a8a0676bfffff",0,0,0
"505",1970-01-01 02:30:00,"88a8a06a91fffff",102,185,287
"506",1970-01-01 02:30:00,"88a8a06a9bfffff",288,534,822
"507",1970-01-01 02:30:00,"88a8a06e49fffff",60,103,163
"508",1970-01-01 02:30:00,"88a8a06e4dfffff",60,103,163
"509",1970-01-01 02:30:00,"88a8a06e6dfffff",120,206,326
"510",1970-01-01 02:30:00,"88a8a07441fffff",60,103,163
"511",1970-01-01 02:30:00,"88a8a07445fffff",60,103,163
"512",1970-01-01 02:30:00,"88a8a07447fffff",0,0,0
"513",1970-01-01 02:30:00,"88a8a0744bfffff",0,0,0
"514",1970-01-01 02:30:00,"88a8a07461fffff",120,206,326
"515",1970-01-01 02:30:00,"88a8a07465fffff",60,103,163
"516",1970-01-01 02:30:00,"88a8a07467fffff",60,103,163
"517",1970-01-01 02:30:00,"88a8a0746bfffff",60,103,163
"518",1970-01-01 02:30:00,"88a8a07507fffff",60,103,163
"519",1970-01-01 02:30:00,"88a8a07515fffff",60,103,163
"520",1970-01-01 02:30:00,"88a8a0751dfffff",60,103,163
"521",1970-01-01 02:30:00,"88a8a07521fffff",60,103,163
"522",1970-01-01 02:30:00,"88a8a0752bfffff",60,103,163
"523",1970-01-01 02:30:00,"88a8a0752dfffff",60,103,163
"524",1970-01-01 02:30:00,"88a8a07531fffff",120,206,326
"525",1970-01-01 02:30:00,"88a8a07537fffff",0,0,0
"526",1970-01-01 02:30:00,"88a8a07539fffff",180,309,489
"527",1970-01-01 02:30:00,"88a8a07553fffff",60,103,163
"528",1970-01-01 02:30:00,"88a8a07557fffff",0,0,0
"529",1970-01-01 02:30:00,"88a8a0755bfffff",60,103,163
"530",1970-01-01 02:30:00,"88a8a07567fffff",60,103,163
"531",1970-01-01 02:30:00,"88a8a0756dfffff",60,103,163
"532",1970-01-01 02:30:00,"88a8a07633fffff",0,0,0
"533",1970-01-01 02:30:00,"88a8a07637fffff",0,0,0
"534",1970-01-01 02:30:00,"88a8a076e9fffff",0,0,0
"535",1970-01-01 02:30:00,"88a8a076ebfffff",0,0,0
"536",1970-01-01 02:30:00,"88a8a076edfffff",0,0,0
"537",1970-01-01 03:00:00,"88a8a02801fffff",102,300,402
"538",1970-01-01 03:00:00,"88a8a02805fffff",51,150,201
"539",1970-01-01 03:00:00,"88a8a02809fffff",0,0,0
"540",1970-01-01 03:00:00,"88a8a0280bfffff",153,450,603
"541",1970-01-01 03:00:00,"88a8a02853fffff",102,300,402
"542",1970-01-01 03:00:00,"88a8a02857fffff",102,300,402
"543",1970-01-01 03:00:00,"88a8a02a01fffff",60,103,163
"544",1970-01-01 03:00:00,"88a8a02a05fffff",60,103,163
"545",1970-01-01 03:00:00,"88a8a02a11fffff",60,103,163
"546",1970-01-01 03:00:00,"88a8a02a13fffff",60,103,163
"547",1970-01-01 03:00:00,"88a8a02a19fffff",60,103,163
"548",1970-01-01 03:00:00,"88a8a02a57fffff",60,103,163
"549",1970-01-01 03:00:00,"88a8a02a63fffff",60,103,163
"550",1970-01-01 03:00:00,"88a8a02a69fffff",60,103,163
"551",1970-01-01 03:00:00,"88a8a02a89fffff",51,150,201
"552",1970-01-01 03:00:00,"88a8a02a8bfffff",51,150,201
"553",1970-01-01 03:00:00,"88a8a02aa9fffff",51,150,201
"554",1970-01-01 03:00:00,"88a8a02aadfffff",102,300,402
"555",1970-01-01 03:00:00,"88a8a02ac5fffff",60,103,163
"556",1970-01-01 03:00:00,"88a8a02ac7fffff",51,150,201
"557",1970-01-01 03:00:00,"88a8a02ae3fffff",102,300,402
"558",1970-01-01 03:00:00,"88a8a02ae7fffff",51,150,201
"559",1970-01-01 03:00:00,"88a8a02aebfffff",51,150,201
"560",1970-01-01 03:00:00,"88a8a03987fffff",60,103,163
"561",1970-01-01 03:00:00,"88a8a03995fffff",60,103,163
"562",1970-01-01 03:00:00,"88a8a03997fffff",60,103,163
"563",1970-01-01 03:00:00,"88a8a039a1fffff",60,103,163
"564",1970-01-01 03:00:00,"88a8a039abfffff",60,103,163
"565",1970-01-01 03:00:00,"88a8a039adfffff",60,103,163
"566",1970-01-01 03:00:00,"88a8a039b9fffff",60,103,163
"567",1970-01-01 03:00:00,"88a8a039bbfffff",60,103,163
"568",1970-01-01 03:00:00,"88a8a06085fffff",60,103,163
"569",1970-01-01 03:00:00,"88a8a0608dfffff",180,309,489
"570",1970-01-01 03:00:00,"88a8a060a3fffff",60,103,163
"571",1970-01-01 03:00:00,"88a8a060c3fffff",120,206,326
"572",1970-01-01 03:00:00,"88a8a060c7fffff",120,206,326
"573",1970-01-01 03:00:00,"88a8a060cbfffff",120,206,326
"574",1970-01-01 03:00:00,"88a8a06193fffff",60,103,163
"575",1970-01-01 03:00:00,"88a8a061a1fffff",60,103,163
"576",1970-01-01 03:00:00,"88a8a061a3fffff",60,103,163
"577",1970-01-01 03:00:00,"88a8a061a5fffff",60,103,163
"578",1970-01-01 03:00:00,"88a8a061b3fffff",60,103,163
"579",1970-01-01 03:00:00,"88a8a061b5fffff",60,103,163
"580",1970-01-01 03:00:00,"88a8a061b7fffff",60,103,163
"581",1970-01-01 03:00:00,"88a8a06281fffff",60,103,163
"582",1970-01-01 03:00:00,"88a8a06283fffff",60,103,163
"583",1970-01-01 03:00:00,"88a8a06287fffff",60,103,163
"584",1970-01-01 03:00:00,"88a8a06289fffff",60,103,163
"585",1970-01-01 03:00:00,"88a8a062b5fffff",120,206,326
"586",1970-01-01 03:00:00,"88a8a062bdfffff",60,103,163
"587",1970-01-01 03:00:00,"88a8a062c1fffff",60,103,163
"588",1970-01-01 03:00:00,"88a8a062c3fffff",60,103,163
"589",1970-01-01 03:00:00,"88a8a062cbfffff",60,103,163
"590",1970-01-01 03:00:00,"88a8a06a9bfffff",60,103,163
"591",1970-01-01 03:00:00,"88a8a06e6dfffff",60,103,163
"592",1970-01-01 03:00:00,"88a8a07441fffff",60,103,163
"593",1970-01-01 03:00:00,"88a8a07445fffff",0,0,0
"594",1970-01-01 03:00:00,"88a8a07447fffff",60,103,163
"595",1970-01-01 03:00:00,"88a8a0744bfffff",60,103,163
"596",1970-01-01 03:00:00,"88a8a07461fffff",120,206,326
"597",1970-01-01 03:00:00,"88a8a0746bfffff",120,206,326
"598",1970-01-01 03:00:00,"88a8a07507fffff",60,103,163
"599",1970-01-01 03:00:00,"88a8a07515fffff",120,206,326
"600",1970-01-01 03:00:00,"88a8a0751dfffff",120,206,326
"601",1970-01-01 03:00:00,"88a8a07521fffff",0,0,0
"602",1970-01-01 03:00:00,"88a8a07531fffff",180,309,489
"603",1970-01-01 03:00:00,"88a8a07533fffff",0,0,0
"604",1970-01-01 03:00:00,"88a8a07535fffff",60,103,163
"605",1970-01-01 03:00:00,"88a8a07537fffff",0,0,0
"606",1970-01-01 03:00:00,"88a8a07539fffff",240,412,652
"607",1970-01-01 03:00:00,"88a8a0753bfffff",0,0,0
"608",1970-01-01 03:00:00,"88a8a0753dfffff",60,103,163
"609",1970-01-01 03:00:00,"88a8a07553fffff",120,206,326
"610",1970-01-01 03:00:00,"88a8a07557fffff",60,103,163
"611",1970-01-01 03:00:00,"88a8a0755bfffff",120,206,326
"612",1970-01-01 03:00:00,"88a8a0756dfffff",0,0,0
"613",1970-01-01 03:00:00,"88a8a07633fffff",60,103,163
"614",1970-01-01 03:00:00,"88a8a07637fffff",60,103,163
"615",1970-01-01 03:00:00,"88a8a076c7fffff",60,103,163
"616",1970-01-01 03:00:00,"88a8a076d1fffff",60,103,163
"617",1970-01-01 03:00:00,"88a8a076d3fffff",60,103,163
"618",1970-01-01 03:00:00,"88a8a076d5fffff",60,103,163
"619",1970-01-01 03:00:00,"88a8a076e9fffff",60,103,163
"620",1970-01-01 03:00:00,"88a8a076ebfffff",60,103,163
"621",1970-01-01 03:00:00,"88a8a076edfffff",60,103,163
"622",1970-01-01 03:30:00,"88a8a02801fffff",190,508,698
"623",1970-01-01 03:30:00,"88a8a02809fffff",0,0,0
"624",1970-01-01 03:30:00,"88a8a0280bfffff",206,599,805
"625",1970-01-01 03:30:00,"88a8a02829fffff",51,150,201
"626",1970-01-01 03:30:00,"88a8a0282dfffff",51,150,201
"627",1970-01-01 03:30:00,"88a8a02853fffff",204,600,804
"628",1970-01-01 03:30:00,"88a8a02857fffff",257,749,1006
"629",1970-01-01 03:30:00,"88a8a0291dfffff",51,150,201
"630",1970-01-01 03:30:00,"88a8a02953fffff",51,150,201
"631",1970-01-01 03:30:00,"88a8a02957fffff",51,150,201
"632",1970-01-01 03:30:00,"88a8a02a11fffff",102,300,402
"633",1970-01-01 03:30:00,"88a8a02a13fffff",102,300,402
"634",1970-01-01 03:30:00,"88a8a02a19fffff",51,150,201
"635",1970-01-01 03:30:00,"88a8a02a57fffff",51,150,201
"636",1970-01-01 03:30:00,"88a8a02a89fffff",255,750,1005
"637",1970-01-01 03:30:00,"88a8a02a8bfffff",153,450,603
"638",1970-01-01 03:30:00,"88a8a02a9dfffff",153,450,603
"639",1970-01-01 03:30:00,"88a8a02aa9fffff",51,150,201
"640",1970-01-01 03:30:00,"88a8a02aadfffff",257,749,1006
"641",1970-01-01 03:30:00,"88a8a02ac5fffff",102,300,402
"642",1970-01-01 03:30:00,"88a8a02ac7fffff",359,1049,1408
"643",1970-01-01 03:30:00,"88a8a02ae3fffff",257,749,1006
"644",1970-01-01 03:30:00,"88a8a02ae7fffff",102,300,402
"645",1970-01-01 03:30:00,"88a8a02aebfffff",308,899,1207
"646",1970-01-01 03:30:00,"88a8a03987fffff",60,103,163
"647",1970-01-01 03:30:00,"88a8a03995fffff",60,103,163
"648",1970-01-01 03:30:00,"88a8a03997fffff",60,103,163
"649",1970-01-01 03:30:00,"88a8a039a1fffff",180,309,489
"650",1970-01-01 03:30:00,"88a8a039abfffff",240,412,652
"651",1970-01-01 03:30:00,"88a8a039adfffff",240,412,652
"652",1970-01-01 03:30:00,"88a8a039b9fffff",240,412,652
"653",1970-01-01 03:30:00,"88a8a039bbfffff",240,412,652
"654",1970-01-01 03:30:00,"88a8a039bdfffff",60,103,163
"655",1970-01-01 03:30:00,"88a8a061a1fffff",51,150,201
"656",1970-01-01 03:30:00,"88a8a061a3fffff",51,150,201
"657",1970-01-01 03:30:00,"88a8a061a5fffff",0,0,0
"658",1970-01-01 03:30:00,"88a8a061b5fffff",51,150,201
"659",1970-01-01 03:30:00,"88a8a0629bfffff",0,0,0
"660",1970-01-01 03:30:00,"88a8a062d1fffff",0,0,0
"661",1970-01-01 03:30:00,"88a8a062d9fffff",0,0,0
"662",1970-01-01 03:30:00,"88a8a06a91fffff",102,300,402
"663",1970-01-01 03:30:00,"88a8a06a9bfffff",153,450,603
"664",1970-01-01 03:30:00,"88a8a07441fffff",120,206,326
"665",1970-01-01 03:30:00,"88a8a07447fffff",120,206,326
"666",1970-01-01 03:30:00,"88a8a0744bfffff",120,206,326
"667",1970-01-01 03:30:00,"88a8a07461fffff",120,206,326
"668",1970-01-01 03:30:00,"88a8a07467fffff",120,206,326
"669",1970-01-01 03:30:00,"88a8a07469fffff",60,103,163
"670",1970-01-01 03:30:00,"88a8a0746bfffff",120,206,326
"671",1970-01-01 03:30:00,"88a8a07503fffff",60,103,163
"672",1970-01-01 03:30:00,"88a8a07507fffff",180,309,489
"673",1970-01-01 03:30:00,"88a8a07515fffff",120,206,326
"674",1970-01-01 03:30:00,"88a8a0751dfffff",180,309,489
"675",1970-01-01 03:30:00,"88a8a07521fffff",60,103,163
"676",1970-01-01 03:30:00,"88a8a07525fffff",60,103,163
"677",1970-01-01 03:30:00,"88a8a0752bfffff",60,103,163
"678",1970-01-01 03:30:00,"88a8a0752dfffff",60,103,163
"679",1970-01-01 03:30:00,"88a8a07531fffff",120,206,326
"680",1970-01-01 03:30:00,"88a8a07533fffff",0,0,0
"681",1970-01-01 03:30:00,"88a8a07537fffff",0,0,0
"682",1970-01-01 03:30:00,"88a8a07539fffff",420,721,1141
"683",1970-01-01 03:30:00,"88a8a0753dfffff",120,206,326
"684",1970-01-01 03:30:00,"88a8a07553fffff",180,309,489
"685",1970-01-01 03:30:00,"88a8a07557fffff",120,206,326
"686",1970-01-01 03:30:00,"88a8a0755bfffff",120,206,326
"687",1970-01-01 03:30:00,"88a8a07561fffff",60,103,163
"688",1970-01-01 03:30:00,"88a8a07567fffff",60,103,163
"689",1970-01-01 03:30:00,"88a8a0756dfffff",60,103,163
"690",1970-01-01 03:30:00,"88a8a07633fffff",120,206,326
"691",1970-01-01 03:30:00,"88a8a07637fffff",60,103,163
"692",1970-01-01 03:30:00,"88a8a076c7fffff",180,309,489
"693",1970-01-01 03:30:00,"88a8a076d3fffff",180,309,489
"694",1970-01-01 03:30:00,"88a8a076d5fffff",60,103,163
"695",1970-01-01 03:30:00,"88a8a076d7fffff",60,103,163
"696",1970-01-01 03:30:00,"88a8a076e9fffff",60,103,163
"697",1970-01-01 03:30:00,"88a8a076ebfffff",60,103,163
"698",1970-01-01 03:30:00,"88a8a076edfffff",60,103,163
"699",1970-01-01 04:00:00,"88a8a02801fffff",201,521,722
"700",1970-01-01 04:00:00,"88a8a02805fffff",51,150,201
"701",1970-01-01 04:00:00,"88a8a02809fffff",51,150,201
"702",1970-01-01 04:00:00,"88a8a0280bfffff",206,599,805
"703",1970-01-01 04:00:00,"88a8a02825fffff",51,150,201
"704",1970-01-01 04:00:00,"88a8a02829fffff",51,150,201
"705",1970-01-01 04:00:00,"88a8a0282dfffff",51,150,201
"706",1970-01-01 04:00:00,"88a8a02853fffff",155,449,604
"707",1970-01-01 04:00:00,"88a8a02857fffff",155,449,604
"708",1970-01-01 04:00:00,"88a8a02919fffff",51,150,201
"709",1970-01-01 04:00:00,"88a8a02957fffff",51,150,201
"710",1970-01-01 04:00:00,"88a8a02a05fffff",60,103,163
"711",1970-01-01 04:00:00,"88a8a02a11fffff",53,149,202
"712",1970-01-01 04:00:00,"88a8a02a19fffff",104,299,403
"713",1970-01-01 04:00:00,"88a8a02a57fffff",104,299,403
"714",1970-01-01 04:00:00,"88a8a02a63fffff",111,253,364
"715",1970-01-01 04:00:00,"88a8a02a69fffff",111,253,364
"716",1970-01-01 04:00:00,"88a8a02a6bfffff",51,150,201
"717",1970-01-01 04:00:00,"88a8a02a89fffff",104,299,403
"718",1970-01-01 04:00:00,"88a8a02a8bfffff",51,150,201
"719",1970-01-01 04:00:00,"88a8a02a9dfffff",206,599,805
"720",1970-01-01 04:00:00,"88a8a02aadfffff",104,299,403
"721",1970-01-01 04:00:00,"88a8a02ac7fffff",104,299,403
"722",1970-01-01 04:00:00,"88a8a02ae3fffff",104,299,403
"723",1970-01-01 04:00:00,"88a8a02ae7fffff",104,299,403
"724",1970-01-01 04:00:00,"88a8a02aebfffff",104,299,403
"725",1970-01-01 04:00:00,"88a8a03987fffff",111,253,364
"726",1970-01-01 04:00:00,"88a8a03995fffff",111,253,364
"727",1970-01-01 04:00:00,"88a8a03997fffff",111,253,364
"728",1970-01-01 04:00:00,"88a8a039a1fffff",171,356,527
"729",1970-01-01 04:00:00,"88a8a039abfffff",240,412,652
"730",1970-01-01 04:00:00,"88a8a039adfffff",351,665,1016
"731",1970-01-01 04:00:00,"88a8a039b9fffff",291,562,853
"732",1970-01-01 04:00:00,"88a8a039bbfffff",342,712,1054
"733",1970-01-01 04:00:00,"88a8a039bdfffff",120,206,326
"734",1970-01-01 04:00:00,"88a8a0608dfffff",120,206,326
"735",1970-01-01 04:00:00,"88a8a060c3fffff",60,103,163
"736",1970-01-01 04:00:00,"88a8a060c7fffff",60,103,163
"737",1970-01-01 04:00:00,"88a8a060cbfffff",60,103,163
"738",1970-01-01 04:00:00,"88a8a061a1fffff",102,300,402
"739",1970-01-01 04:00:00,"88a8a061a3fffff",102,300,402
"740",1970-01-01 04:00:00,"88a8a061a5fffff",150,396,546
"741",1970-01-01 04:00:00,"88a8a061b1fffff",51,150,201
"742",1970-01-01 04:00:00,"88a8a061b3fffff",51,150,201
"743",1970-01-01 04:00:00,"88a8a061b5fffff",102,300,402
"744",1970-01-01 04:00:00,"88a8a061b7fffff",204,600,804
"745",1970-01-01 04:00:00,"88a8a06249fffff",120,206,326
"746",1970-01-01 04:00:00,"88a8a0624bfffff",120,206,326
"747",1970-01-01 04:00:00,"88a8a0624dfffff",120,206,326
"748",1970-01-01 04:00:00,"88a8a06281fffff",60,103,163
"749",1970-01-01 04:00:00,"88a8a06283fffff",60,103,163
"750",1970-01-01 04:00:00,"88a8a06287fffff",60,103,163
"751",1970-01-01 04:00:00,"88a8a06289fffff",60,103,163
"752",1970-01-01 04:00:00,"88a8a06293fffff",0,0,0
"753",1970-01-01 04:00:00,"88a8a062b5fffff",60,103,163
"754",1970-01-01 04:00:00,"88a8a062bdfffff",60,103,163
"755",1970-01-01 04:00:00,"88a8a062c3fffff",60,103,163
"756",1970-01-01 04:00:00,"88a8a062cbfffff",60,103,163
"757",1970-01-01 04:00:00,"88a8a062d1fffff",120,206,326
"758",1970-01-01 04:00:00,"88a8a062d3fffff",120,206,326
"759",1970-01-01 04:00:00,"88a8a062d9fffff",120,206,326
"760",1970-01-01 04:00:00,"88a8a06541fffff",60,103,163
"761",1970-01-01 04:00:00,"88a8a06549fffff",60,103,163
"762",1970-01-01 04:00:00,"88a8a06705fffff",60,103,163
"763",1970-01-01 04:00:00,"88a8a06707fffff",60,103,163
"764",1970-01-01 04:00:00,"88a8a0670dfffff",0,0,0
"765",1970-01-01 04:00:00,"88a8a0672bfffff",0,0,0
"766",1970-01-01 04:00:00,"88a8a06731fffff",120,206,326
"767",1970-01-01 04:00:00,"88a8a06735fffff",120,206,326
"768",1970-01-01 04:00:00,"88a8a06739fffff",120,206,326
"769",1970-01-01 04:00:00,"88a8a0674dfffff",0,0,0
"770",1970-01-01 04:00:00,"88a8a0676bfffff",0,0,0
"771",1970-01-01 04:00:00,"88a8a06a91fffff",48,96,144
"772",1970-01-01 04:00:00,"88a8a06a9bfffff",147,342,489
"773",1970-01-01 04:00:00,"88a8a06f05fffff",48,96,144
"774",1970-01-01 04:00:00,"88a8a06f61fffff",99,246,345
"775",1970-01-01 04:00:00,"88a8a06f63fffff",48,96,144
"776",1970-01-01 04:00:00,"88a8a06f67fffff",96,192,288
"777",1970-01-01 04:00:00,"88a8a06f69fffff",147,342,489
"778",1970-01-01 04:00:00,"88a8a070b3fffff",120,206,326
"779",1970-01-01 04:00:00,"88a8a070b7fffff",120,206,326
"780",1970-01-01 04:00:00,"88a8a0719bfffff",120,206,326
"781",1970-01-01 04:00:00,"88a8a07441fffff",480,824,1304
"782",1970-01-01 04:00:00,"88a8a07443fffff",120,206,326
"783",1970-01-01 04:00:00,"88a8a07445fffff",300,515,815
"784",1970-01-01 04:00:00,"88a8a07447fffff",420,721,1141
"785",1970-01-01 04:00:00,"88a8a0744bfffff",480,824,1304
"786",1970-01-01 04:00:00,"88a8a07461fffff",540,927,1467
"787",1970-01-01 04:00:00,"88a8a07465fffff",300,515,815
"788",1970-01-01 04:00:00,"88a8a07467fffff",180,309,489
"789",1970-01-01 04:00:00,"88a8a0746bfffff",480,824,1304
"790",1970-01-01 04:00:00,"88a8a07503fffff",60,103,163
"791",1970-01-01 04:00:00,"88a8a07507fffff",300,515,815
"792",1970-01-01 04:00:00,"88a8a07515fffff",240,412,652
"793",1970-01-01 04:00:00,"88a8a0751dfffff",60,103,163
"794",1970-01-01 04:00:00,"88a8a07521fffff",60,103,163
"795",1970-01-01 04:00:00,"88a8a07525fffff",60,103,163
"796",1970-01-01 04:00:00,"88a8a0752bfffff",60,103,163
"797",1970-01-01 04:00:00,"88a8a0752dfffff",60,103,163
"798",1970-01-01 04:00:00,"88a8a07531fffff",420,721,1141
"799",1970-01-01 04:00:00,"88a8a07533fffff",60,103,163
"800",1970-01-01 04:00:00,"88a8a07535fffff",120,206,326
"801",1970-01-01 04:00:00,"88a8a07537fffff",60,103,163
"802",1970-01-01 04:00:00,"88a8a07539fffff",660,1133,1793
"803",1970-01-01 04:00:00,"88a8a0753dfffff",120,206,326
"804",1970-01-01 04:00:00,"88a8a07543fffff",300,515,815
"805",1970-01-01 04:00:00,"88a8a07545fffff",180,309,489
"806",1970-01-01 04:00:00,"88a8a07547fffff",420,721,1141
"807",1970-01-01 04:00:00,"88a8a07553fffff",120,206,326
"808",1970-01-01 04:00:00,"88a8a07557fffff",0,0,0
"809",1970-01-01 04:00:00,"88a8a07559fffff",360,618,978
"810",1970-01-01 04:00:00,"88a8a0755bfffff",240,412,652
"811",1970-01-01 04:00:00,"88a8a0755dfffff",360,618,978
"812",1970-01-01 04:00:00,"88a8a07561fffff",60,103,163
"813",1970-01-01 04:00:00,"88a8a07567fffff",60,103,163
"814",1970-01-01 04:00:00,"88a8a07569fffff",480,824,1304
"815",1970-01-01 04:00:00,"88a8a0756bfffff",420,721,1141
"816",1970-01-01 04:00:00,"88a8a0756dfffff",240,412,652
"817",1970-01-01 04:00:00,"88a8a07633fffff",360,618,978
"818",1970-01-01 04:00:00,"88a8a07637fffff",480,824,1304
"819",1970-01-01 04:00:00,"88a8a076c3fffff",60,103,163
"820",1970-01-01 04:00:00,"88a8a076c7fffff",240,412,652
"821",1970-01-01 04:00:00,"88a8a076d1fffff",120,206,326
"822",1970-01-01 04:00:00,"88a8a076d3fffff",231,459,690
